(u'correspondence', u'0')
(u'init_ckpt', u'/srv/glusterfs/xieya/tf_224_1/models/model.ckpt-239000')
(u'g_repeat', u'1')
(u'is_coco', u'1')
(u'restore_opt', u'1')
(u'with_caption', u'0')
(u'd_repeat', u'1')
(u'prior_boost', u'1')
(u'is_gan', u'0')
(u'batch_size', u'32')
(u'gan', u'0')
(u'is_rgb', u'0')
(u'image_size', u'224')
(u'gpus', u'0')
(u'gp_lambda', u'10')
(u'k', u'1')
(u'g_version', u'1')
(u'version', u'11')
(u'temp_trainable', u'0')
(u'alpha', u'0.01')
(u'weight_decay', u'0.001')
Discriminator has no correspondence.
Not using GAN.
Using prior boost.
Learning rate G: 4e-06 D: 0.0001
Adversarial weight 0.01
Generator version 1
Discriminator version 11
Gradient penalty 10.0.
Gradient norm 1.0.
Solver initialization done.
Graph constructed.
Session configured.
Initialized.
Init generator with /srv/glusterfs/xieya/tf_224_1/models/model.ckpt-239000.
2018-10-09 14:47:31.216489: step 0, G loss = 10999.21, new loss = -38.21(36.0 examples/sec; 0.888 sec/batch)
2018-10-09 14:50:07.638898: step 190, G loss = 10257.68, new loss = -251.08(57.1 examples/sec; 0.560 sec/batch)
2018-10-09 14:50:13.485507: step 200, G loss = 10276.51, new loss = -691.06(57.1 examples/sec; 0.560 sec/batch)
2018-10-09 14:50:19.925214: step 210, G loss = 10618.98, new loss = -230.08(51.6 examples/sec; 0.620 sec/batch)
2018-10-09 14:50:25.765732: step 220, G loss = 10627.04, new loss = -443.54(57.2 examples/sec; 0.559 sec/batch)
2018-10-09 14:50:31.671544: step 230, G loss = 10562.41, new loss = -315.22(56.5 examples/sec; 0.566 sec/batch)
2018-10-09 14:50:37.516705: step 240, G loss = 10020.41, new loss = -497.82(57.1 examples/sec; 0.560 sec/batch)
2018-10-09 14:50:43.367867: step 250, G loss = 10692.17, new loss = 38.34(57.1 examples/sec; 0.560 sec/batch)
2018-10-09 14:50:49.236643: step 260, G loss = 10616.38, new loss = -164.66(56.9 examples/sec; 0.562 sec/batch)
2018-10-09 14:50:55.107404: step 270, G loss = 10790.14, new loss = -194.57(57.1 examples/sec; 0.560 sec/batch)
2018-10-09 14:51:00.892867: step 280, G loss = 10054.37, new loss = 113.84(57.8 examples/sec; 0.554 sec/batch)
2018-10-09 14:51:06.760768: step 290, G loss = 10869.83, new loss = 196.55(56.9 examples/sec; 0.562 sec/batch)
2018-10-09 14:51:12.562335: step 300, G loss = 10369.84, new loss = -532.60(57.6 examples/sec; 0.556 sec/batch)
2018-10-09 14:51:19.781364: step 310, G loss = 10905.81, new loss = -136.72(45.9 examples/sec; 0.697 sec/batch)
2018-10-09 14:51:25.657141: step 320, G loss = 10884.29, new loss = 838.58(56.8 examples/sec; 0.563 sec/batch)
2018-10-09 14:51:31.561743: step 330, G loss = 10483.42, new loss = -13.99(56.6 examples/sec; 0.566 sec/batch)
2018-10-09 14:51:37.457385: step 340, G loss = 9982.00, new loss = -472.08(56.6 examples/sec; 0.565 sec/batch)
2018-10-09 14:51:43.363745: step 350, G loss = 11097.58, new loss = 1177.81(56.6 examples/sec; 0.565 sec/batch)
2018-10-09 14:51:49.232008: step 360, G loss = 10600.84, new loss = 58.42(56.9 examples/sec; 0.563 sec/batch)
2018-10-09 14:51:55.032147: step 370, G loss = 10846.89, new loss = 871.42(57.6 examples/sec; 0.556 sec/batch)
2018-10-09 14:52:00.881151: step 380, G loss = 10078.32, new loss = -453.40(57.0 examples/sec; 0.561 sec/batch)
2018-10-09 14:52:06.725555: step 390, G loss = 10128.09, new loss = -316.84(57.3 examples/sec; 0.559 sec/batch)
2018-10-09 14:52:12.545000: step 400, G loss = 10243.24, new loss = -281.77(57.3 examples/sec; 0.558 sec/batch)
2018-10-09 14:52:18.982625: step 410, G loss = 10582.34, new loss = 34.83(51.7 examples/sec; 0.619 sec/batch)
2018-10-09 14:52:24.767712: step 420, G loss = 10920.87, new loss = 297.91(57.7 examples/sec; 0.554 sec/batch)
2018-10-09 14:52:30.496226: step 430, G loss = 10814.03, new loss = 82.33(58.3 examples/sec; 0.549 sec/batch)
2018-10-09 14:52:36.238827: step 440, G loss = 10131.14, new loss = -729.16(58.2 examples/sec; 0.550 sec/batch)
2018-10-09 14:52:42.619320: step 450, G loss = 10749.17, new loss = 215.81(52.8 examples/sec; 0.606 sec/batch)
2018-10-09 14:52:49.304008: step 460, G loss = 10605.67, new loss = -183.40(50.4 examples/sec; 0.636 sec/batch)
2018-10-09 14:52:56.223667: step 470, G loss = 10568.06, new loss = -355.19(48.5 examples/sec; 0.660 sec/batch)
2018-10-09 14:53:02.821222: step 480, G loss = 10709.56, new loss = 939.78(51.2 examples/sec; 0.625 sec/batch)
2018-10-09 14:53:09.490043: step 490, G loss = 9956.10, new loss = -779.00(50.4 examples/sec; 0.635 sec/batch)
2018-10-09 14:53:16.120404: step 500, G loss = 10833.76, new loss = 87.70(50.7 examples/sec; 0.631 sec/batch)
2018-10-09 14:53:23.538141: step 510, G loss = 10088.64, new loss = -766.01(45.0 examples/sec; 0.711 sec/batch)
2018-10-09 14:53:30.193204: step 520, G loss = 10684.60, new loss = -129.66(50.6 examples/sec; 0.633 sec/batch)
2018-10-09 14:53:36.820380: step 530, G loss = 10975.96, new loss = -85.48(50.7 examples/sec; 0.631 sec/batch)
2018-10-09 14:53:43.482929: step 540, G loss = 10498.51, new loss = 377.16(50.5 examples/sec; 0.634 sec/batch)
2018-10-09 14:53:50.115819: step 550, G loss = 10744.25, new loss = 977.71(50.8 examples/sec; 0.630 sec/batch)
2018-10-09 14:53:56.851783: step 560, G loss = 10422.01, new loss = 215.44(49.9 examples/sec; 0.641 sec/batch)
2018-10-09 14:54:03.507949: step 570, G loss = 10370.29, new loss = 86.19(50.5 examples/sec; 0.634 sec/batch)
2018-10-09 14:54:10.326445: step 580, G loss = 10423.65, new loss = 85.99(49.4 examples/sec; 0.648 sec/batch)
2018-10-09 14:54:17.023480: step 590, G loss = 10670.12, new loss = 532.07(50.1 examples/sec; 0.639 sec/batch)
2018-10-09 14:54:23.732493: step 600, G loss = 10377.30, new loss = -194.21(50.1 examples/sec; 0.638 sec/batch)
2018-10-09 14:54:31.172772: step 610, G loss = 11119.66, new loss = 166.60(44.9 examples/sec; 0.713 sec/batch)
2018-10-09 14:54:37.792790: step 620, G loss = 10617.99, new loss = -455.18(50.8 examples/sec; 0.630 sec/batch)
2018-10-09 14:54:44.458098: step 630, G loss = 11130.51, new loss = 143.47(50.6 examples/sec; 0.632 sec/batch)
2018-10-09 14:54:51.136093: step 640, G loss = 10312.07, new loss = -350.50(50.3 examples/sec; 0.637 sec/batch)
2018-10-09 14:54:57.687366: step 650, G loss = 10481.41, new loss = -590.73(51.3 examples/sec; 0.624 sec/batch)
2018-10-09 14:55:04.339955: step 660, G loss = 10414.29, new loss = -181.97(50.6 examples/sec; 0.633 sec/batch)
2018-10-09 14:55:11.044827: step 670, G loss = 10311.18, new loss = -407.83(50.1 examples/sec; 0.639 sec/batch)
2018-10-09 14:55:17.656662: step 680, G loss = 10374.07, new loss = 74.74(50.9 examples/sec; 0.628 sec/batch)
2018-10-09 14:55:24.409570: step 690, G loss = 10417.76, new loss = -193.12(49.6 examples/sec; 0.645 sec/batch)
2018-10-09 14:55:31.067577: step 700, G loss = 10874.31, new loss = 12.54(50.5 examples/sec; 0.633 sec/batch)
2018-10-09 14:55:38.517416: step 710, G loss = 10283.02, new loss = -193.09(44.9 examples/sec; 0.712 sec/batch)
2018-10-09 14:55:45.171672: step 720, G loss = 10620.04, new loss = -122.37(50.6 examples/sec; 0.632 sec/batch)
2018-10-09 14:55:51.909082: step 730, G loss = 10238.73, new loss = 191.29(50.0 examples/sec; 0.640 sec/batch)
2018-10-09 14:55:58.503650: step 740, G loss = 10593.87, new loss = -142.19(51.0 examples/sec; 0.627 sec/batch)
2018-10-09 14:56:05.226250: step 750, G loss = 10600.70, new loss = -796.82(50.0 examples/sec; 0.640 sec/batch)
2018-10-09 14:56:11.986811: step 760, G loss = 10511.15, new loss = -339.73(49.9 examples/sec; 0.642 sec/batch)
2018-10-09 14:56:18.686791: step 770, G loss = 10833.14, new loss = 462.66(50.3 examples/sec; 0.636 sec/batch)
2018-10-09 14:56:25.547887: step 780, G loss = 10351.39, new loss = -516.63(49.0 examples/sec; 0.653 sec/batch)
2018-10-09 14:56:32.193182: step 790, G loss = 10502.83, new loss = 229.10(50.6 examples/sec; 0.632 sec/batch)
2018-10-09 14:56:38.895676: step 800, G loss = 10089.98, new loss = -132.46(50.2 examples/sec; 0.638 sec/batch)
2018-10-09 14:56:46.392603: step 810, G loss = 10221.03, new loss = -87.71(44.6 examples/sec; 0.717 sec/batch)
2018-10-09 14:56:53.077523: step 820, G loss = 10485.51, new loss = 676.07(50.3 examples/sec; 0.636 sec/batch)
2018-10-09 14:56:59.788708: step 830, G loss = 10248.17, new loss = -126.65(50.1 examples/sec; 0.638 sec/batch)
2018-10-09 14:57:06.540819: step 840, G loss = 9999.83, new loss = -603.22(49.9 examples/sec; 0.642 sec/batch)
2018-10-09 14:57:13.356896: step 850, G loss = 10755.45, new loss = -161.92(49.2 examples/sec; 0.650 sec/batch)
2018-10-09 14:57:20.080281: step 860, G loss = 10585.68, new loss = -142.48(50.0 examples/sec; 0.640 sec/batch)
2018-10-09 14:57:26.732173: step 870, G loss = 10460.24, new loss = -330.68(50.7 examples/sec; 0.631 sec/batch)
2018-10-09 14:57:33.447482: step 880, G loss = 11299.85, new loss = 2180.17(50.1 examples/sec; 0.639 sec/batch)
2018-10-09 14:57:40.044795: step 890, G loss = 10130.29, new loss = -356.23(51.0 examples/sec; 0.627 sec/batch)
2018-10-09 14:57:46.704405: step 900, G loss = 10401.38, new loss = 22.04(50.5 examples/sec; 0.634 sec/batch)
2018-10-09 14:57:54.186890: step 910, G loss = 10374.41, new loss = 126.87(44.7 examples/sec; 0.715 sec/batch)
2018-10-09 14:58:00.915162: step 920, G loss = 10695.74, new loss = 343.98(49.9 examples/sec; 0.641 sec/batch)
2018-10-09 14:58:07.606589: step 930, G loss = 10430.83, new loss = -249.67(50.3 examples/sec; 0.636 sec/batch)
2018-10-09 14:58:14.271226: step 940, G loss = 10771.42, new loss = 80.29(50.5 examples/sec; 0.633 sec/batch)
2018-10-09 14:58:20.957798: step 950, G loss = 10486.38, new loss = 40.43(50.4 examples/sec; 0.634 sec/batch)
2018-10-09 14:58:27.689571: step 960, G loss = 11026.83, new loss = 790.48(49.9 examples/sec; 0.641 sec/batch)
2018-10-09 14:58:34.356882: step 970, G loss = 10754.31, new loss = 1057.78(50.5 examples/sec; 0.633 sec/batch)
2018-10-09 14:58:40.966874: step 980, G loss = 10296.91, new loss = 446.28(50.9 examples/sec; 0.628 sec/batch)
2018-10-09 14:58:47.633740: step 990, G loss = 10411.92, new loss = -133.58(50.4 examples/sec; 0.635 sec/batch)
2018-10-09 14:58:54.351274: step 1000, G loss = 10575.63, new loss = -459.47(50.1 examples/sec; 0.639 sec/batch)
2018-10-09 14:59:07.093849: step 1010, G loss = 10527.18, new loss = 533.20(25.8 examples/sec; 1.240 sec/batch)
2018-10-09 14:59:13.852520: step 1020, G loss = 10562.22, new loss = -486.78(49.7 examples/sec; 0.644 sec/batch)
2018-10-09 14:59:20.487964: step 1030, G loss = 10563.89, new loss = 146.44(50.7 examples/sec; 0.631 sec/batch)
2018-10-09 14:59:27.156105: step 1040, G loss = 10175.42, new loss = -232.84(50.4 examples/sec; 0.635 sec/batch)
2018-10-09 14:59:33.854195: step 1050, G loss = 10435.17, new loss = 202.72(50.2 examples/sec; 0.637 sec/batch)
2018-10-09 14:59:40.850104: step 1060, G loss = 10631.58, new loss = -397.55(48.0 examples/sec; 0.666 sec/batch)
2018-10-09 14:59:47.608192: step 1070, G loss = 10335.80, new loss = 54.56(49.8 examples/sec; 0.642 sec/batch)
2018-10-09 14:59:54.328470: step 1080, G loss = 10203.54, new loss = -95.15(50.1 examples/sec; 0.639 sec/batch)
2018-10-09 15:00:01.013686: step 1090, G loss = 10057.70, new loss = -800.46(50.3 examples/sec; 0.636 sec/batch)
2018-10-09 15:00:07.676647: step 1100, G loss = 10655.62, new loss = 154.87(50.5 examples/sec; 0.633 sec/batch)
2018-10-09 15:00:15.100163: step 1110, G loss = 10666.53, new loss = 652.55(45.1 examples/sec; 0.710 sec/batch)
2018-10-09 15:00:21.683710: step 1120, G loss = 10776.31, new loss = -445.22(51.1 examples/sec; 0.626 sec/batch)
2018-10-09 15:00:28.297262: step 1130, G loss = 10473.21, new loss = -280.07(50.9 examples/sec; 0.629 sec/batch)
2018-10-09 15:00:34.931910: step 1140, G loss = 10508.82, new loss = 113.72(50.7 examples/sec; 0.632 sec/batch)
2018-10-09 15:00:41.645083: step 1150, G loss = 10657.85, new loss = 352.93(50.1 examples/sec; 0.638 sec/batch)
2018-10-09 15:00:48.278649: step 1160, G loss = 10452.31, new loss = -112.46(50.9 examples/sec; 0.629 sec/batch)
2018-10-09 15:00:55.007538: step 1170, G loss = 10533.21, new loss = 63.61(50.0 examples/sec; 0.640 sec/batch)
2018-10-09 15:01:01.719702: step 1180, G loss = 10557.29, new loss = -75.18(50.1 examples/sec; 0.639 sec/batch)
2018-10-09 15:01:08.347507: step 1190, G loss = 10347.23, new loss = -355.88(50.8 examples/sec; 0.630 sec/batch)
2018-10-09 15:01:14.977672: step 1200, G loss = 10316.17, new loss = -16.66(50.7 examples/sec; 0.631 sec/batch)
2018-10-09 15:01:22.313105: step 1210, G loss = 10446.90, new loss = -190.01(45.7 examples/sec; 0.701 sec/batch)
2018-10-09 15:01:28.973262: step 1220, G loss = 10382.98, new loss = 400.22(50.4 examples/sec; 0.634 sec/batch)
2018-10-09 15:01:35.613517: step 1230, G loss = 10358.63, new loss = -498.45(50.6 examples/sec; 0.632 sec/batch)
2018-10-09 15:01:42.590653: step 1240, G loss = 10879.35, new loss = 693.31(48.2 examples/sec; 0.665 sec/batch)
2018-10-09 15:01:49.240313: step 1250, G loss = 10283.30, new loss = 416.09(50.6 examples/sec; 0.633 sec/batch)
2018-10-09 15:01:55.889095: step 1260, G loss = 10806.96, new loss = 425.53(50.6 examples/sec; 0.633 sec/batch)
2018-10-09 15:02:02.526414: step 1270, G loss = 10575.98, new loss = -210.91(50.7 examples/sec; 0.631 sec/batch)
2018-10-09 15:02:09.179639: step 1280, G loss = 10768.33, new loss = 757.67(50.6 examples/sec; 0.633 sec/batch)
2018-10-09 15:02:15.826089: step 1290, G loss = 10340.65, new loss = 464.01(50.6 examples/sec; 0.632 sec/batch)
2018-10-09 15:02:22.414164: step 1300, G loss = 10534.13, new loss = 0.98(51.0 examples/sec; 0.627 sec/batch)
2018-10-09 15:02:29.856237: step 1310, G loss = 10922.80, new loss = 690.70(44.9 examples/sec; 0.712 sec/batch)
2018-10-09 15:02:36.632112: step 1320, G loss = 10655.38, new loss = 109.86(49.7 examples/sec; 0.644 sec/batch)
2018-10-09 15:02:43.529064: step 1330, G loss = 10815.87, new loss = 65.94(48.7 examples/sec; 0.657 sec/batch)
2018-10-09 15:02:50.141433: step 1340, G loss = 10663.50, new loss = 1377.91(50.9 examples/sec; 0.629 sec/batch)
2018-10-09 15:02:56.831441: step 1350, G loss = 10751.65, new loss = 917.57(50.3 examples/sec; 0.637 sec/batch)
2018-10-09 15:03:03.540220: step 1360, G loss = 10762.38, new loss = 628.70(50.2 examples/sec; 0.638 sec/batch)
2018-10-09 15:03:10.180795: step 1370, G loss = 10265.57, new loss = -576.75(50.8 examples/sec; 0.630 sec/batch)
2018-10-09 15:03:16.927743: step 1380, G loss = 10734.58, new loss = -143.32(49.9 examples/sec; 0.642 sec/batch)
2018-10-09 15:03:23.550720: step 1390, G loss = 10495.83, new loss = 288.85(50.8 examples/sec; 0.630 sec/batch)
2018-10-09 15:03:30.244801: step 1400, G loss = 10510.99, new loss = 502.64(50.3 examples/sec; 0.636 sec/batch)
2018-10-09 15:03:37.913813: step 1410, G loss = 10738.65, new loss = 236.94(43.6 examples/sec; 0.734 sec/batch)
2018-10-09 15:03:44.544927: step 1420, G loss = 10385.51, new loss = -355.45(50.7 examples/sec; 0.631 sec/batch)
2018-10-09 15:03:51.254996: step 1430, G loss = 10442.94, new loss = -285.46(50.2 examples/sec; 0.637 sec/batch)
2018-10-09 15:03:57.907867: step 1440, G loss = 10264.30, new loss = 2.04(50.6 examples/sec; 0.632 sec/batch)
2018-10-09 15:04:04.612750: step 1450, G loss = 10793.78, new loss = -209.48(50.2 examples/sec; 0.637 sec/batch)
2018-10-09 15:04:11.339852: step 1460, G loss = 10714.15, new loss = 321.44(50.0 examples/sec; 0.640 sec/batch)
2018-10-09 15:04:18.007416: step 1470, G loss = 10743.20, new loss = -28.68(50.5 examples/sec; 0.633 sec/batch)
2018-10-09 15:04:24.759248: step 1480, G loss = 10578.31, new loss = -373.99(49.8 examples/sec; 0.642 sec/batch)
2018-10-09 15:04:31.438169: step 1490, G loss = 10208.21, new loss = -675.80(50.4 examples/sec; 0.635 sec/batch)
2018-10-09 15:04:38.094806: step 1500, G loss = 10364.82, new loss = -501.60(50.6 examples/sec; 0.632 sec/batch)
2018-10-09 15:04:45.591477: step 1510, G loss = 10240.29, new loss = -437.10(44.7 examples/sec; 0.716 sec/batch)
2018-10-09 15:04:52.210925: step 1520, G loss = 10568.95, new loss = -88.87(50.8 examples/sec; 0.629 sec/batch)
2018-10-09 15:04:58.865064: step 1530, G loss = 11092.42, new loss = -64.93(50.7 examples/sec; 0.632 sec/batch)
2018-10-09 15:05:05.521923: step 1540, G loss = 10403.68, new loss = -552.11(50.6 examples/sec; 0.632 sec/batch)
2018-10-09 15:05:12.234093: step 1550, G loss = 10659.39, new loss = 673.02(50.1 examples/sec; 0.638 sec/batch)
2018-10-09 15:05:18.894866: step 1560, G loss = 10724.43, new loss = 359.69(50.5 examples/sec; 0.633 sec/batch)
2018-10-09 15:05:25.518740: step 1570, G loss = 10447.06, new loss = 584.02(51.0 examples/sec; 0.627 sec/batch)
2018-10-09 15:05:32.184914: step 1580, G loss = 10875.24, new loss = 271.13(50.5 examples/sec; 0.634 sec/batch)
2018-10-09 15:05:38.840552: step 1590, G loss = 10559.22, new loss = -128.80(50.6 examples/sec; 0.633 sec/batch)
2018-10-09 15:05:45.753509: step 1600, G loss = 10818.83, new loss = -328.67(48.7 examples/sec; 0.657 sec/batch)
2018-10-09 15:05:53.177701: step 1610, G loss = 10145.07, new loss = -423.66(45.1 examples/sec; 0.709 sec/batch)
2018-10-09 15:05:59.934054: step 1620, G loss = 10405.27, new loss = 10.14(49.9 examples/sec; 0.642 sec/batch)
2018-10-09 15:06:06.601885: step 1630, G loss = 10449.45, new loss = -206.92(50.4 examples/sec; 0.634 sec/batch)
2018-10-09 15:06:13.197855: step 1640, G loss = 10262.70, new loss = -231.67(51.0 examples/sec; 0.627 sec/batch)
2018-10-09 15:06:20.054460: step 1650, G loss = 10570.93, new loss = 1342.60(49.0 examples/sec; 0.653 sec/batch)
2018-10-09 15:06:26.612428: step 1660, G loss = 10738.37, new loss = 697.87(51.4 examples/sec; 0.623 sec/batch)
2018-10-09 15:06:33.239411: step 1670, G loss = 9992.36, new loss = -887.89(50.7 examples/sec; 0.631 sec/batch)
2018-10-09 15:06:39.839620: step 1680, G loss = 10777.05, new loss = -10.51(51.1 examples/sec; 0.627 sec/batch)
2018-10-09 15:06:46.524297: step 1690, G loss = 10779.61, new loss = -206.87(50.3 examples/sec; 0.636 sec/batch)
2018-10-09 15:06:53.128501: step 1700, G loss = 10423.67, new loss = 15.39(51.0 examples/sec; 0.628 sec/batch)
2018-10-09 15:07:00.523007: step 1710, G loss = 10188.73, new loss = -417.06(45.2 examples/sec; 0.707 sec/batch)
2018-10-09 15:07:07.030240: step 1720, G loss = 10560.59, new loss = 40.54(51.6 examples/sec; 0.620 sec/batch)
2018-10-09 15:07:13.495470: step 1730, G loss = 10293.98, new loss = -132.57(52.1 examples/sec; 0.614 sec/batch)
2018-10-09 15:07:20.111564: step 1740, G loss = 10513.00, new loss = 116.64(50.9 examples/sec; 0.628 sec/batch)
2018-10-09 15:07:26.711763: step 1750, G loss = 10481.34, new loss = -124.86(51.0 examples/sec; 0.627 sec/batch)
2018-10-09 15:07:33.250715: step 1760, G loss = 10669.65, new loss = -151.45(51.5 examples/sec; 0.621 sec/batch)
2018-10-09 15:07:39.868595: step 1770, G loss = 10799.18, new loss = -371.05(50.9 examples/sec; 0.629 sec/batch)
2018-10-09 15:07:46.456251: step 1780, G loss = 10835.38, new loss = 243.91(51.2 examples/sec; 0.625 sec/batch)
2018-10-09 15:07:53.006023: step 1790, G loss = 10246.71, new loss = -422.50(51.5 examples/sec; 0.621 sec/batch)
2018-10-09 15:07:59.582199: step 1800, G loss = 10864.32, new loss = 312.48(51.2 examples/sec; 0.626 sec/batch)
2018-10-09 15:08:06.979868: step 1810, G loss = 10182.91, new loss = -146.48(45.3 examples/sec; 0.706 sec/batch)
2018-10-09 15:08:13.742575: step 1820, G loss = 10196.13, new loss = -470.77(49.8 examples/sec; 0.642 sec/batch)
2018-10-09 15:08:20.338793: step 1830, G loss = 10678.34, new loss = -141.39(51.1 examples/sec; 0.626 sec/batch)
2018-10-09 15:08:26.910953: step 1840, G loss = 10504.30, new loss = -309.18(51.2 examples/sec; 0.625 sec/batch)
2018-10-09 15:08:33.461033: step 1850, G loss = 10287.25, new loss = -546.74(51.4 examples/sec; 0.622 sec/batch)
2018-10-09 15:08:40.005322: step 1860, G loss = 10668.23, new loss = 21.25(51.5 examples/sec; 0.621 sec/batch)
2018-10-09 15:08:46.555534: step 1870, G loss = 10820.59, new loss = 110.60(51.4 examples/sec; 0.622 sec/batch)
2018-10-09 15:08:53.143347: step 1880, G loss = 10627.38, new loss = -345.90(51.1 examples/sec; 0.626 sec/batch)
2018-10-09 15:08:59.733629: step 1890, G loss = 10112.93, new loss = 158.84(51.1 examples/sec; 0.626 sec/batch)
2018-10-09 15:09:06.370925: step 1900, G loss = 10131.93, new loss = -393.20(50.9 examples/sec; 0.629 sec/batch)
2018-10-09 15:09:13.779413: step 1910, G loss = 10476.98, new loss = -662.03(45.2 examples/sec; 0.708 sec/batch)
2018-10-09 15:09:20.418612: step 1920, G loss = 10597.62, new loss = -145.24(50.7 examples/sec; 0.631 sec/batch)
2018-10-09 15:09:27.039325: step 1930, G loss = 10119.09, new loss = 346.22(50.8 examples/sec; 0.629 sec/batch)
2018-10-09 15:09:33.605489: step 1940, G loss = 10767.34, new loss = 713.31(51.3 examples/sec; 0.624 sec/batch)
2018-10-09 15:09:40.166825: step 1950, G loss = 10907.56, new loss = 185.47(51.3 examples/sec; 0.623 sec/batch)
2018-10-09 15:09:46.760789: step 1960, G loss = 10709.01, new loss = -94.59(51.0 examples/sec; 0.627 sec/batch)
2018-10-09 15:09:53.267338: step 1970, G loss = 10665.26, new loss = -186.80(51.6 examples/sec; 0.620 sec/batch)
2018-10-09 15:09:59.824616: step 1980, G loss = 10577.20, new loss = 554.48(51.4 examples/sec; 0.622 sec/batch)
2018-10-09 15:10:06.413007: step 1990, G loss = 10327.23, new loss = -412.94(51.2 examples/sec; 0.625 sec/batch)
2018-10-09 15:10:12.986646: step 2000, G loss = 11162.27, new loss = -54.53(51.2 examples/sec; 0.625 sec/batch)
2018-10-09 15:10:25.529553: step 2010, G loss = 10476.49, new loss = -234.67(26.2 examples/sec; 1.221 sec/batch)
2018-10-09 15:10:32.145300: step 2020, G loss = 10403.95, new loss = -773.27(51.0 examples/sec; 0.628 sec/batch)
2018-10-09 15:10:38.752786: step 2030, G loss = 10877.17, new loss = 567.38(51.0 examples/sec; 0.628 sec/batch)
2018-10-09 15:10:45.332215: step 2040, G loss = 10419.05, new loss = -691.93(51.1 examples/sec; 0.626 sec/batch)
2018-10-09 15:10:51.875319: step 2050, G loss = 10568.15, new loss = 111.14(51.5 examples/sec; 0.621 sec/batch)
2018-10-09 15:10:58.369162: step 2060, G loss = 10678.96, new loss = 289.51(51.9 examples/sec; 0.617 sec/batch)
2018-10-09 15:11:04.948957: step 2070, G loss = 10492.41, new loss = 86.53(51.1 examples/sec; 0.626 sec/batch)
2018-10-09 15:11:11.520949: step 2080, G loss = 10472.99, new loss = -33.46(51.2 examples/sec; 0.625 sec/batch)
2018-10-09 15:11:18.094998: step 2090, G loss = 10055.81, new loss = -268.08(51.2 examples/sec; 0.625 sec/batch)
